algorithm,apogee,argOfPerigee,bStar,classificationMarking,elset_created_at,elset_created_by,dataMode,eccentricity,idElset,idOnOrbit,inclination,line1,line2,meanAnomaly,meanMotion,meanMotionDDot,meanMotionDot,origNetwork,perigee,period,raan,revNo,satNo,semiMajorAxis,source,__START_AT,__END_AT,COUNTRY,LAUNCH,LAUNCH_NUM,LAUNCH_PIECE,NORAD_CAT_ID,OBJECT_ID,OBJECT_NAME,OBJECT_NUMBER,OBJECT_TYPE,RCS_SIZE,SATNAME,SITE,satcat_current_fetch_date
SGP4,6926.299,105.2238,1.8732E-4,U,2024-01-31T15:05:13.779Z,system.ob-ingest,REAL,1.369E-4,f92c936b-9f8b-4c14-bb85-9b2af62828d4,47862,53.0532,1 47862U 21021C   24031.48378168 +.00002510 +00000+0 +18732-3 0 99998,2 47862  53.0532 110.2310 0001369 105.2238 254.8903 15.06399314160060,254.8903,15.06399314,0.0,2.51E-5,OPS1,6924.403,95.592,110.231,16006,47862,6925.351,18th SPCS,2024-01-31T11:36:38.737152Z,2024-02-01T11:29:44.761056Z,US,2021-03-14,21,C,47862,2021-021C,STARLINK-2291,47862,PAYLOAD,LARGE,STARLINK-2291,AFETR,2024-08-21
SGP4,6926.454,92.3951,3.3998E-5,U,2024-01-31T23:05:15.209Z,system.ob-ingest,REAL,1.517E-4,f1bb18ce-23c3-4aff-af1d-43c969d9b005,47901,53.0552,1 47901U 21021AT  24031.59070806 +.00000225 +00000+0 +33998-4 0 99995,2 47901  53.0552 109.8342 0001517  92.3951 267.7212 15.06382145160552,267.7212,15.06382145,0.0,2.25E-6,OPS1,6924.353,95.593,109.8342,16055,47901,6925.403,18th SPCS,2024-01-31T14:10:37.176384Z,2024-02-01T10:52:37.633440Z,US,2021-03-14,21,AT,47901,2021-021AT,STARLINK-2361,47901,PAYLOAD,LARGE,STARLINK-2361,AFETR,2024-08-21
SGP4,6926.393,99.4283,1.3949E-4,U,2024-01-31T23:05:15.372Z,system.ob-ingest,REAL,1.482E-4,9f1d4c2e-214b-4e55-8b52-4607d22b38d9,47989,53.0541,1 47989U 21024N   24031.57178404 +.00001796 +00000+0 +13949-3 0 99992,2 47989  53.0541  94.8469 0001482  99.4283 260.6874 15.06394236159992,260.6874,15.06394236,0.0,1.796E-5,OPS1,6924.34,95.593,94.8469,15999,47989,6925.366,18th SPCS,2024-01-31T13:43:22.141056Z,2024-02-01T10:25:23.316096Z,US,2021-03-24,24,N,47989,2021-024N,STARLINK-2305,47989,PAYLOAD,LARGE,STARLINK-2305,AFETR,2024-08-21
SGP4,6926.58,101.8472,4.5233E-4,U,2024-02-01T05:05:14.313Z,system.ob-ingest,REAL,1.753E-4,ac5d6f14-83bb-40b2-b1cb-2825370080e7,48110,53.0556,1 48110U 21027U   24031.93532322 +.00006461 +00000+0 +45233-3 0 99990,2 48110  53.0556   8.1998 0001753 101.8472 258.2713 15.06394372156846,258.2713,15.06394372,0.0,6.461E-5,OPS1,6924.152,95.592,8.1998,15684,48110,6925.366,18th SPCS,2024-01-31T22:26:51.926208Z,2024-02-01T01:37:56.567712Z,US,2021-04-07,27,U,48110,2021-027U,STARLINK-2447,48110,PAYLOAD,LARGE,STARLINK-2447,AFETR,2024-08-21
SGP4,6926.405,105.0294,9.4425E-5,U,2024-01-31T23:05:15.387Z,system.ob-ingest,REAL,1.513E-4,92910cba-eb79-4aa9-ba55-f80aff674550,48148,53.0551,1 48148U 21027BJ  24031.24881453 +.00001125 +00000+0 +94425-4 0 99997,2 48148  53.0551  21.2804 0001513 105.0294 255.0862 15.06397039156580,255.0862,15.06397039,0.0,1.125E-5,OPS1,6924.31,95.592,21.2804,15658,48148,6925.358,18th SPCS,2024-01-31T05:58:17.575392Z,2024-02-01T05:51:22.879584Z,US,2021-04-07,27,BJ,48148,2021-027BJ,STARLINK-2491,48148,PAYLOAD,LARGE,STARLINK-2491,AFETR,2024-08-21
SGP4,6926.36,103.038,-2.8851E-4,U,2024-01-31T23:05:15.436Z,system.ob-ingest,REAL,1.494E-4,32c2f540-8af6-46e2-ab59-d5211f89bc6a,48314,53.0539,1 48314U 21036AQ  24031.71323619 -.00004577 +00000+0 -28851-3 0 99994,2 48314  53.0539 299.1954 0001494 103.0380 257.0776 15.06407677153061,257.0776,15.06407677,0.0,-4.577E-5,OPS1,6924.29,95.592,299.1954,15306,48314,6925.325,18th SPCS,2024-01-31T17:07:03.606816Z,2024-02-01T01:04:46.003296Z,US,2021-04-29,36,AQ,48314,2021-036AQ,STARLINK-2549,48314,PAYLOAD,LARGE,STARLINK-2549,AFETR,2024-08-21
SGP4,6926.466,85.4311,1.6905E-6,U,2024-01-31T23:05:15.569Z,system.ob-ingest,REAL,1.581E-4,d9bbd82e-2a42-405a-b74a-3d2b7ee9180f,48465,53.056,1 48465U 21040AP  24031.28383597 -.00000256 +00000+0 +16905-5 0 99997,2 48465  53.0560  41.1286 0001581  85.4311 274.6859 15.06392773150681,274.6859,15.06392773,0.0,-2.56E-6,OPS1,6924.276,95.593,41.1286,15068,48465,6925.371,18th SPCS,2024-01-31T06:48:43.427808Z,2024-02-01T06:41:48.214464Z,US,2021-05-09,40,AP,48465,2021-040AP,STARLINK-2681,48465,PAYLOAD,LARGE,STARLINK-2681,AFETR,2024-08-21
SGP4,6926.127,83.4256,-8.4065E-6,U,2024-02-01T05:05:14.297Z,system.ob-ingest,REAL,1.139E-4,ae7368b3-7014-46b4-83f4-13b00b6ebd33,48586,53.056,1 48586U 21041AK  24031.90767721 -.00000407 +00000+0 -84065-5 0 99997,2 48586  53.0560 348.3187 0001139  83.4256 276.6863 15.06403380149336,276.6863,15.0640338,0.0,-4.07E-6,OPS1,6924.549,95.592,348.3187,14933,48586,6925.338,18th SPCS,2024-01-31T21:47:03.310944Z,2024-02-01T00:58:07.782240Z,US,2021-05-15,41,AK,48586,2021-041AK,STARLINK-2241,48586,PAYLOAD,MEDIUM,STARLINK-2241,AFETR,2024-08-21
SGP4,6919.074,91.9625,5.0128E-5,U,2024-01-31T15:05:13.779Z,system.ob-ingest,REAL,1.736E-4,6672d144-4262-4df4-a4d4-c5316911c9c3,49442,53.2181,1 49442U 21104AL  24031.36573370 +.00000510 +00000+0 +50128-4 0 99999,2 49442  53.2181  58.2599 0001736  91.9625 268.1566 15.08842327124003,268.1566,15.08842327,0.0,5.1E-6,OPS1,6916.672,95.437,58.2599,12400,49442,6917.873,18th SPCS,2024-01-31T08:46:39.391680Z,2024-02-01T08:37:27.377760Z,US,2021-11-13,104,AL,49442,2021-104AL,STARLINK-3098,49442,PAYLOAD,LARGE,STARLINK-3098,AFETR,2024-08-21
SGP4,6919.057,83.0392,7.3323E-6,U,2024-01-31T15:05:13.795Z,system.ob-ingest,REAL,1.734E-4,80d7e8fc-5349-4a98-96ce-56a4d905b8e1,49450,53.2183,1 49450U 21104AU  24031.50833585 -.00000171 +00000+0 +73323-5 0 99998,2 49450  53.2183  67.6554 0001734  83.0392 277.0797 15.08847515123873,277.0797,15.08847515,0.0,-1.71E-6,OPS1,6916.658,95.437,67.6554,12387,49450,6917.857,18th SPCS,2024-01-31T12:12:00.217440Z,2024-02-01T07:16:38.438688Z,US,2021-11-13,104,AU,49450,2021-104AU,STARLINK-3127,49450,PAYLOAD,LARGE,STARLINK-3127,AFETR,2024-08-21
SGP4,6918.827,97.4332,-3.676E-5,U,2024-01-31T15:05:13.619Z,system.ob-ingest,REAL,1.381E-4,11bde5c8-b217-4d5e-8458-419110cd1cfa,50190,53.218,1 50190U 21125AL  24031.38505679 -.00000873 +00000+0 -36760-4 0 99993,2 50190  53.2180  88.1772 0001381  97.4332 262.6817 15.08842829120260,262.6817,15.08842829,0.0,-8.73E-6,OPS1,6916.916,95.437,88.1772,12026,50190,6917.872,18th SPCS,2024-01-31T09:14:28.906656Z,2024-02-01T10:40:39.441216Z,US,2021-12-18,125,AL,50190,2021-125AL,STARLINK-3268,50190,PAYLOAD,LARGE,STARLINK-3268,AFWTR,2024-08-21
SGP4,6918.855,110.5179,5.1042E-6,U,2024-02-01T05:05:14.729Z,system.ob-ingest,REAL,1.386E-4,5243143c-af29-4344-a50a-359a294f04d4,51857,53.2159,1 51857U 22022F   24031.91410274 -.00000207 +00000+0 +51042-5 0 99997,2 51857  53.2159 225.8061 0001386 110.5179 249.5962 15.08834773107112,249.5962,15.08834773,0.0,-2.07E-6,OPS1,6916.938,95.438,225.8061,10711,51857,6917.896,18th SPCS,2024-01-31T21:56:18.476736Z,2024-02-01T12:14:46.767264Z,US,2022-03-03,22,F,51857,2022-022F,STARLINK-3571,51857,PAYLOAD,LARGE,STARLINK-3571,AFETR,2024-08-21
SGP4,6918.656,88.2553,1.5273E-4,U,2024-01-31T05:05:14.796Z,system.ob-ingest,REAL,1.126E-4,c03da8f2-23f7-44ec-95ae-01ff2863aab2,51870,53.2158,1 51870U 22022U   24030.84317248 +.00002144 +00000+0 +15273-3 0 99995,2 51870  53.2158 220.6037 0001126  88.2553 271.8569 15.08840992107099,271.8569,15.08840992,0.0,2.144E-5,OPS1,6917.098,95.437,220.6037,10709,51870,6917.877,18th SPCS,2024-01-30T20:14:10.102272Z,2024-02-01T11:58:49.024128Z,US,2022-03-03,22,U,51870,2022-022U,STARLINK-3591,51870,PAYLOAD,LARGE,STARLINK-3591,AFETR,2024-08-21
SGP4,6918.833,84.6651,1.21E-4,U,2024-01-31T23:05:16.575Z,system.ob-ingest,REAL,1.375E-4,948d75e1-cd7b-4a8a-b72a-2dbdc79d98b7,51895,53.217,1 51895U 22022AV  24031.48073576 +.00001638 +00000+0 +12100-3 0 99999,2 51895  53.2170 207.7427 0001375  84.6651 275.4498 15.08839654107278,275.4498,15.08839654,0.0,1.638E-5,OPS1,6916.93,95.438,207.7427,10727,51895,6917.881,18th SPCS,2024-01-31T11:32:15.569664Z,2024-02-01T11:23:01.851936Z,US,2022-03-03,22,AV,51895,2022-022AV,STARLINK-3594,51895,PAYLOAD,LARGE,STARLINK-3594,AFETR,2024-08-21
SGP4,6926.593,106.8449,-6.1299E-5,U,2024-02-01T08:05:29.020Z,system.ob-ingest,REAL,1.788E-4,266d4b85-3b1d-4584-b344-8614914e0912,51974,53.0545,1 51974U 22025U   24031.98312791 -.00001194 +00000+0 -61299-4 0 99993,2 51974  53.0545 237.2498 0001788 106.8449 253.2736 15.06397895106290,253.2736,15.06397895,0.0,-1.194E-5,OPS1,6924.117,95.592,237.2498,10629,51974,6925.355,18th SPCS,2024-01-31T23:35:42.251424Z,2024-02-02T18:35:15.738144Z,US,2022-03-09,25,U,51974,2022-025U,STARLINK-3672,51974,PAYLOAD,LARGE,STARLINK-3672,AFETR,2024-08-21
SGP4,6918.844,84.1043,6.63E-6,U,2024-01-31T23:05:16.763Z,system.ob-ingest,REAL,1.374E-4,47f4e3c9-0b70-4aeb-a1fd-5fe5649d6af8,52131,53.2177,1 52131U 22029AV  24031.68774092 -.00000182 +00000+0 +66300-5 0 99990,2 52131  53.2177 276.8164 0001374  84.1043 276.0106 15.08835761104997,276.0106,15.08835761,0.0,-1.82E-6,OPS1,6916.943,95.438,276.8164,10499,52131,6917.893,18th SPCS,2024-01-31T16:30:20.815488Z,2024-02-01T16:21:07.733664Z,US,2022-03-19,29,AV,52131,2022-029AV,STARLINK-3711,52131,PAYLOAD,LARGE,STARLINK-3711,AFETR,2024-08-21
SGP4,6919.099,77.6969,4.4938E-4,U,2024-02-01T05:05:14.626Z,system.ob-ingest,REAL,1.668E-4,41184e11-a1dd-47ae-813b-bbe22fb30087,52301,53.2178,1 52301U 22041AS  24031.75490737 +.00006867 +00000+0 +44938-3 0 99998,2 52301  53.2178 306.5142 0001668  77.6969 282.4210 15.08818807098579,282.421,15.08818807,0.0,6.867E-5,OPS1,6916.791,95.439,306.5142,9857,52301,6917.945,18th SPCS,2024-01-31T18:07:03.996768Z,2024-02-01T00:28:35.890176Z,US,2022-04-21,41,AS,52301,2022-041AS,STARLINK-3768,52301,PAYLOAD,LARGE,STARLINK-3768,AFETR,2024-08-21
SGP4,6918.989,97.2243,3.2859E-5,U,2024-01-31T23:05:16.505Z,system.ob-ingest,REAL,1.594E-4,57d7c77a-eb3a-450e-b183-2133ef728133,52372,53.2184,1 52372U 22045AT  24031.30869846 +.00000235 +00000+0 +32859-4 0 99995,2 52372  53.2184  38.5151 0001594  97.2243 262.8930 15.08838025099911,262.893,15.08838025,0.0,2.35E-6,OPS1,6916.784,95.438,38.5151,9991,52372,6917.886,18th SPCS,2024-01-31T07:24:31.546944Z,2024-02-01T04:04:32.663136Z,US,2022-04-29,45,AT,52372,2022-045AT,STARLINK-3796,52372,PAYLOAD,LARGE,STARLINK-3796,AFETR,2024-08-21
SGP4,6918.78,86.1003,1.756E-5,U,2024-02-01T18:05:16.411Z,system.ob-ingest,REAL,1.289E-4,1901978c-696a-4a63-9461-f1f513467be6,52496,53.2146,1 52496U 22049AX  24031.98995974 -.00000008 +00000+0 +17560-4 0 99993,2 52496  53.2146 250.4612 0001289  86.1003 274.0136 15.08837578096568,274.0136,15.08837578,0.0,-8.0E-8,OPS1,6916.996,95.438,250.4612,9656,52496,6917.888,18th SPCS,2024-01-31T23:45:32.521536Z,2024-02-02T18:40:56.906688Z,US,2022-05-06,49,AX,52496,2022-049AX,STARLINK-3871,52496,PAYLOAD,LARGE,STARLINK-3871,AFETR,2024-08-21
SGP4,6919.701,98.8368,7.247E-5,U,2024-01-31T23:05:16.668Z,system.ob-ingest,REAL,2.674E-4,52db86bd-f4cc-4b46-8f53-4efed811e9c3,52541,53.2212,1 52541U 22051J   24031.13527538 +.00000865 +00000+0 +72470-4 0 99992,2 52541  53.2212 344.2878 0002674  98.8368 261.2927 15.08849403095343,261.2927,15.08849403,0.0,8.65E-6,OPS1,6916.002,95.437,344.2878,9534,52541,6917.852,18th SPCS,2024-01-31T03:14:47.792832Z,2024-02-01T03:05:35.318400Z,US,2022-05-13,51,J,52541,2022-051J,STARLINK-3845,52541,PAYLOAD,LARGE,STARLINK-3845,AFWTR,2024-08-21
SGP4,6918.891,84.8774,-3.3147E-5,U,2024-01-31T15:05:14.309Z,system.ob-ingest,REAL,1.482E-4,cd1c9717-f444-4c56-bf9a-f0ef773674a9,52647,53.2167,1 52647U 22052BB  24031.46419104 -.00000816 +00000+0 -33147-4 0 99991,2 52647  53.2167 107.9250 0001482  84.8774 275.2388 15.08844632095535,275.2388,15.08844632,0.0,-8.16E-6,OPS1,6916.841,95.437,107.925,9553,52647,6917.866,18th SPCS,2024-01-31T11:08:26.105856Z,2024-02-01T10:59:13.069824Z,US,2022-05-14,52,BB,52647,2022-052BB,STARLINK-3846,52647,PAYLOAD,LARGE,STARLINK-3846,AFETR,2024-08-21
SGP4,6919.161,108.0278,9.8876E-5,U,2024-01-31T23:05:16.714Z,system.ob-ingest,REAL,1.864E-4,5074796f-e98e-4ece-99f0-f8a017a58fe5,52682,53.2186,1 52682U 22053AC  24031.10491504 +.00001286 +00000+0 +98876-4 0 99996,2 52682  53.2186 354.4313 0001864 108.0278 252.0917 15.08842835095125,252.0917,15.08842835,0.0,1.286E-5,OPS1,6916.582,95.437,354.4313,9512,52682,6917.872,18th SPCS,2024-01-31T02:31:04.659456Z,2024-02-01T03:57:15.451488Z,US,2022-05-18,53,AC,52682,2022-053AC,STARLINK-4017,52682,PAYLOAD,LARGE,STARLINK-4017,AFETR,2024-08-21
SGP4,6918.737,95.8414,7.1262E-5,U,2024-02-01T07:05:14.505Z,system.ob-ingest,REAL,1.212E-4,1b4e2a46-5a1f-46b2-a379-2a89d07870c8,52842,53.2158,1 52842U 22062N   24031.95406929 +.00000846 +00000+0 +71262-4 0 99995,2 52842  53.2158 240.5393 0001212  95.8414 264.2716 15.08834095090370,264.2716,15.08834095,0.0,8.46E-6,OPS1,6917.06,95.438,240.5393,9037,52842,6917.898,18th SPCS,2024-01-31T22:53:51.586656Z,2024-02-01T13:12:20.051712Z,US,2022-06-17,62,N,52842,2022-062N,STARLINK-4046,52842,PAYLOAD,LARGE,STARLINK-4046,AFETR,2024-08-21
SGP4,6918.858,90.5266,9.3129E-5,U,2024-01-31T23:05:16.774Z,system.ob-ingest,REAL,1.379E-4,daa2ac6b-fd34-4389-bbdb-026076b1f667,52846,53.2166,1 52846U 22062S   24031.60543552 +.00001194 +00000+0 +93129-4 0 99998,2 52846  53.2166 242.1942 0001379  90.5266 269.5884 15.08832392089833,269.5884,15.08832392,0.0,1.194E-5,OPS1,6916.95,95.438,242.1942,8983,52846,6917.904,18th SPCS,2024-01-31T14:31:49.628928Z,2024-02-01T12:47:13.677216Z,US,2022-06-17,62,S,52846,2022-062S,STARLINK-4212,52846,PAYLOAD,LARGE,STARLINK-4212,AFETR,2024-08-21
SGP4,6941.71,268.7965,5.9767E-5,U,2024-02-01T05:05:14.648Z,system.ob-ingest,REAL,8.14E-5,6b8f5ea3-ec7d-4ca6-a12b-c8ea8521c8ac,53054,97.6578,1 53054U 22077M   24031.92783686 +.00000709 +00000+0 +59767-4 0 99996,2 53054  97.6578 214.7316 0000814 268.7965  91.3166 15.01260585085722,91.3166,15.01260585,0.0,7.09E-6,OPS1,6940.58,95.919,214.7316,8572,53054,6941.145,18th SPCS,2024-01-31T22:16:05.104704Z,2024-02-01T11:03:55.265184Z,US,2022-07-11,77,M,53054,2022-077M,STARLINK-4339,53054,PAYLOAD,LARGE,STARLINK-4339,AFWTR,2024-08-21
SGP4,6943.139,64.5195,1.3372E-4,U,2024-01-31T23:05:16.427Z,system.ob-ingest,REAL,2.866E-4,71c24251-1bdd-4cdf-840c-f053788f4a50,53065,97.6545,1 53065U 22077Y   24031.50756009 +.00001659 +00000+0 +13372-3 0 99997,2 53065  97.6545 214.3304 0002866  64.5195 295.6326 15.01259041085662,295.6326,15.01259041,0.0,1.659E-5,OPS1,6939.16,95.919,214.3304,8566,53065,6941.15,18th SPCS,2024-01-31T12:10:53.191776Z,2024-02-01T00:58:43.735008Z,US,2022-07-11,77,Y,53065,2022-077Y,STARLINK-4312,53065,PAYLOAD,LARGE,STARLINK-4312,AFWTR,2024-08-21
SGP4,6919.131,106.4926,1.9312E-5,U,2024-02-01T05:05:14.832Z,system.ob-ingest,REAL,1.779E-4,21ee1aba-4ddb-4594-8bf5-e9af3616666a,53168,53.22,1 53168U 22083AN  24031.96788124 +.00000019 +00000+0 +19312-4 0 99991,2 53168  53.2200  10.5661 0001779 106.4926 253.6262 15.08833647085462,253.6262,15.08833647,0.0,1.9E-7,OPS1,6916.669,95.438,10.5661,8546,53168,6917.9,18th SPCS,2024-01-31T23:13:44.939136Z,2024-02-01T03:59:54.417984Z,US,2022-07-17,83,AN,53168,2022-083AN,STARLINK-4105,53168,PAYLOAD,LARGE,STARLINK-4105,AFETR,2024-08-21
SGP4,6919.076,105.9532,-2.7075E-5,U,2024-01-31T15:05:13.900Z,system.ob-ingest,REAL,1.788E-4,908a8145-d011-4d9e-8c41-31c95bc01f34,53256,53.219,1 53256U 22086Q   24031.31007025 -.00000719 +00000+0 -27075-4 0 99999,2 53256  53.2190  43.5100 0001788 105.9532 254.1657 15.08853574084889,254.1657,15.08853574,0.0,-7.19E-6,OPS1,6916.602,95.437,43.51,8488,53256,6917.839,18th SPCS,2024-01-31T07:26:30.069600Z,2024-02-01T04:06:31.906368Z,US,2022-07-24,86,Q,53256,2022-086Q,STARLINK-4147,53256,PAYLOAD,LARGE,STARLINK-4147,AFETR,2024-08-21
SGP4,6919.159,95.7578,8.4836E-5,U,2024-01-31T23:05:16.594Z,system.ob-ingest,REAL,1.873E-4,751a2fac-4f73-43b5-9a91-b508460c3276,53265,53.2189,1 53265U 22086Z   24031.40575470 +.00001062 +00000+0 +84836-4 0 99991,2 53265  53.2189  43.0762 0001873  95.7578 264.3628 15.08845435084908,264.3628,15.08845435,0.0,1.062E-5,OPS1,6916.568,95.437,43.0762,8490,53265,6917.864,18th SPCS,2024-01-31T09:44:17.206080Z,2024-02-01T00:02:45.715200Z,US,2022-07-24,86,Z,53265,2022-086Z,STARLINK-4097,53265,PAYLOAD,LARGE,STARLINK-4097,AFETR,2024-08-21
SGP4,6919.045,97.1795,4.3512E-5,U,2024-01-31T15:05:13.919Z,system.ob-ingest,REAL,1.678E-4,927127d7-1324-4d9c-a981-a33ef28c2676,53271,53.2185,1 53271U 22086AF  24031.25211989 +.00000404 +00000+0 +43512-4 0 99998,2 53271  53.2185  33.7694 0001678  97.1795 262.9388 15.08838793085010,262.9388,15.08838793,0.0,4.04E-6,OPS1,6916.723,95.438,33.7694,8501,53271,6917.884,18th SPCS,2024-01-31T06:03:03.158496Z,2024-02-01T07:29:13.661088Z,US,2022-07-24,86,AF,53271,2022-086AF,STARLINK-4069,53271,PAYLOAD,LARGE,STARLINK-4069,AFETR,2024-08-21
SGP4,6919.004,82.3041,-5.9079E-5,U,2024-01-31T23:05:16.644Z,system.ob-ingest,REAL,1.63E-4,5d9301c7-e9d8-4b21-b198-4547303cf5cf,53423,53.2198,1 53423U 22097AM  24031.82255978 -.00001228 +00000+0 -59079-4 0 99990,2 53423  53.2198 321.2180 0001630  82.3041 277.8136 15.08841428082243,277.8136,15.08841428,0.0,-1.228E-5,OPS1,6916.748,95.437,321.218,8224,53423,6917.876,18th SPCS,2024-01-31T19:44:29.164992Z,2024-02-01T00:30:38.604960Z,US,2022-08-10,97,AM,53423,2022-097AM,STARLINK-4539,53423,PAYLOAD,LARGE,STARLINK-4539,AFETR,2024-08-21
SGP4,6918.97,77.4236,-1.0657E-4,U,2024-01-31T23:05:16.655Z,system.ob-ingest,REAL,1.619E-4,70c179da-e038-4297-b115-468804e759e1,53428,53.218,1 53428U 22097AS  24031.04604772 -.00001984 +00000+0 -10657-3 0 99996,2 53428  53.2180 314.7752 0001619  77.4236 282.6937 15.08850095082264,282.6937,15.08850095,0.0,-1.984E-5,OPS1,6916.73,95.437,314.7752,8226,53428,6917.85,18th SPCS,2024-01-31T01:06:18.523008Z,2024-02-01T00:57:06.185088Z,US,2022-08-10,97,AS,53428,2022-097AS,STARLINK-4540,53428,PAYLOAD,LARGE,STARLINK-4540,AFETR,2024-08-21
SGP4,6919.137,73.0492,1.626E-5,U,2024-01-31T23:05:16.675Z,system.ob-ingest,REAL,1.835E-4,3b106f73-4814-42bd-8808-5d5c2cc9d38e,53629,53.2183,1 53629U 22104AT  24031.53083816 -.00000029 +00000+0 +16260-4 0 99997,2 53629  53.2183  82.1969 0001835  73.0492 287.0701 15.08844030079796,287.0701,15.0884403,0.0,-2.9E-7,OPS1,6916.599,95.437,82.1969,7979,53629,6917.868,18th SPCS,2024-01-31T12:44:24.417024Z,2024-02-01T12:35:11.323968Z,US,2022-08-28,104,AT,53629,2022-104AT,STARLINK-4602,53629,PAYLOAD,LARGE,STARLINK-4602,AFETR,2024-08-21
SGP4,6942.315,121.0992,-4.2165E-6,U,2024-01-31T23:05:16.887Z,system.ob-ingest,REAL,1.7E-4,22c2ae21-1924-4586-922b-a6cd1549a45e,53669,97.6535,1 53669U 22105X   24031.25051415 -.00000113 +00000+0 -42165-5 0 99990,2 53669  97.6535 274.0473 0001700 121.0992 239.0399 15.01263985077947,239.0399,15.01263985,0.0,-1.13E-6,OPS1,6939.955,95.919,274.0473,7794,53669,6941.135,18th SPCS,2024-01-31T06:00:44.422560Z,2024-02-01T02:48:28.898496Z,US,2022-08-31,105,X,53669,2022-105X,STARLINK-4464,53669,PAYLOAD,LARGE,STARLINK-4464,AFWTR,2024-08-21
SGP4,6918.848,89.6694,-3.5061E-5,U,2024-01-31T23:05:16.539Z,system.ob-ingest,REAL,1.437E-4,c5dbe177-3652-4f01-b2f9-6d2548d2f487,53734,53.217,1 53734U 22107AL  24031.57688138 -.00000846 +00000+0 -35061-4 0 99997,2 53734  53.2170 102.3855 0001437  89.6694 270.4463 15.08848592078622,270.4463,15.08848592,0.0,-8.46E-6,OPS1,6916.86,95.437,102.3855,7862,53734,6917.854,18th SPCS,2024-01-31T13:50:42.551232Z,2024-02-01T13:41:29.793408Z,US,2022-09-05,107,AL,53734,2022-107AL,STARLINK-4616,53734,PAYLOAD,LARGE,STARLINK-4616,AFETR,2024-08-21
SGP4,6918.886,95.8848,-1.2737E-4,U,2024-01-31T15:05:14.195Z,system.ob-ingest,REAL,1.497E-4,4faae7ae-6207-414d-9ac5-5db35b08970c,53835,53.2176,1 53835U 22114T   24031.49864955 -.00002315 +00000+0 -12737-3 0 99998,2 53835  53.2176 152.4540 0001497  95.8848 264.2314 15.08849703076329,264.2314,15.08849703,0.0,-2.315E-5,OPS1,6916.815,95.437,152.454,7632,53835,6917.851,18th SPCS,2024-01-31T11:58:03.321120Z,2024-02-01T11:48:50.953824Z,US,2022-09-19,114,T,53835,2022-114T,STARLINK-4783,53835,PAYLOAD,LARGE,STARLINK-4783,AFETR,2024-08-21
SGP4,6918.942,85.589,1.0067E-4,U,2024-01-31T23:05:16.567Z,system.ob-ingest,REAL,1.54E-4,41bace0d-db4d-47d2-bc49-93e42c4bdd1e,53864,53.2174,1 53864U 22114AY  24031.67342289 +.00001315 +00000+0 +10067-3 0 99992,2 53864  53.2174 131.4433 0001540  85.5890 274.5278 15.08841383076632,274.5278,15.08841383,0.0,1.315E-5,OPS1,6916.811,95.437,131.4433,7663,53864,6917.876,18th SPCS,2024-01-31T16:09:43.737696Z,2024-02-01T11:14:23.609184Z,US,2022-09-19,114,AY,53864,2022-114AY,STARLINK-4779,53864,PAYLOAD,LARGE,STARLINK-4779,AFETR,2024-08-21
SGP4,6918.998,86.7052,9.9986E-5,U,2024-02-01T05:05:14.775Z,system.ob-ingest,REAL,1.62E-4,f19ce978-4128-4df5-b6fa-b9c9a134b8e9,53893,53.2164,1 53893U 22119H   24031.78750612 +.00001304 +00000+0 +99986-4 0 99990,2 53893  53.2164 170.9376 0001620  86.7052 273.4125 15.08841145075767,273.4125,15.08841145,0.0,1.304E-5,OPS1,6916.756,95.437,170.9376,7576,53893,6917.877,18th SPCS,2024-01-31T18:54:00.528768Z,2024-02-01T12:23:15.013536Z,US,2022-09-24,119,H,53893,2022-119H,STARLINK-5052,53893,PAYLOAD,LARGE,STARLINK-5052,AFETR,2024-08-21
SGP4,6918.788,89.2819,3.2474E-5,U,2024-01-30T23:05:14.083Z,system.ob-ingest,REAL,1.311E-4,c7b3c61a-4202-4edc-86e4-324c6f1c512b,53896,53.2169,1 53896U 22119L   24030.68721393 +.00000229 +00000+0 +32474-4 0 99999,2 53896  53.2169 176.1449 0001311  89.2819 270.8323 15.08839872075170,270.8323,15.08839872,0.0,2.29E-6,OPS1,6916.974,95.438,176.1449,7517,53896,6917.881,18th SPCS,2024-01-30T16:29:35.283552Z,2024-02-01T09:49:37.286976Z,US,2022-09-24,119,L,53896,2022-119L,STARLINK-5037,53896,PAYLOAD,LARGE,STARLINK-5037,AFETR,2024-08-21
SGP4,6919.233,113.4319,1.3903E-4,U,2024-02-01T05:05:14.778Z,system.ob-ingest,REAL,2.033E-4,38382b14-871f-4cdf-b17c-a1c36eda6612,53916,53.2172,1 53916U 22119AG  24031.72034534 +.00001926 +00000+0 +13903-3 0 99992,2 53916  53.2172 141.3193 0002033 113.4319 246.6887 15.08857457076181,246.6887,15.08857457,0.0,1.926E-5,OPS1,6916.421,95.436,141.3193,7618,53916,6917.827,18th SPCS,2024-01-31T17:17:17.837376Z,2024-02-01T10:46:33.457440Z,US,2022-09-24,119,AG,53916,2022-119AG,STARLINK-5051,53916,PAYLOAD,LARGE,STARLINK-5051,AFETR,2024-08-21
